Anonymous Company id,Geo,"Account Churned?  (1=Yes, 0=No)",Year of Change,Month of Change,nbr of days since last account operation,nbr of days since last document operation,docs opened on mobile,docs opened in reports,docs opened on web,docs opened any source,docs tagged on mobile,docs tagged on web,docs shared any source,docs chg sentiment any source,docs hidden any source,mobile logins,web logins,mobile foreground,forgot password
10822,Geo 3,0,2017,6,55,85,0,67,16,83,0,0,0,2,0,0,52,0,0
10823,Geo 3,0,2017,5,343,820,128,596,92,818,0,0,2,0,0,3,30,147,0
10824,Geo 2,0,2017,5,90,52,7,5,40,52,0,0,0,0,0,1,12,33,0
10825,Geo 1,1,2017,6,,19,0,19,0,19,0,0,0,0,0,0,0,0,0
10826,Geo 1,1,2017,6,18,20,0,18,2,20,0,0,0,0,0,0,8,1,0
10827,Geo 1,1,2017,7,47,561,0,255,306,561,0,0,0,0,0,0,18,0,0
10828,Geo 2,0,2017,9,62,7,0,1,6,7,0,0,0,0,0,0,50,0,0
10829,Geo 2,0,2017,6,16,43,0,25,18,43,0,0,0,0,0,0,11,0,0
10830,Geo 1,1,2017,6,2,15,0,11,1,12,0,0,3,0,0,0,1,0,0
10831,Geo 1,0,2017,6,9,129,0,0,30,30,0,0,0,99,0,0,9,0,0
10832,Geo 1,0,2017,5,10,12,0,3,9,12,0,0,0,0,0,0,2,0,0
10833,Geo 1,0,2017,8,20,56,0,55,1,56,0,0,0,0,0,0,10,4,0
10834,Geo 2,0,2017,6,82,153,0,93,60,153,0,0,0,0,0,0,66,0,0
10835,Geo 2,1,2017,5,6,60,0,54,6,60,0,0,0,0,0,0,6,0,0
10836,Geo 1,0,2017,6,46,65,0,22,26,48,0,0,17,0,0,5,18,14,0
10837,Geo 2,0,2017,8,25,36,0,34,2,36,0,0,0,0,0,0,10,0,0
10838,Geo 2,0,2017,6,3,181,0,176,2,178,0,0,0,0,0,0,2,0,0
10839,Geo 2,0,2017,5,53,299,6,16,161,183,1,26,0,113,0,1,42,3,0
10840,Geo 2,0,2017,6,44,35,0,18,16,34,0,0,1,0,0,0,35,0,0
10841,Geo 1,0,2017,9,4,,0,0,0,0,0,0,0,0,0,0,3,0,0
10842,Geo 2,1,2017,6,50,19,8,2,1,15,1,0,3,0,0,2,5,22,0
10843,Geo 2,0,2017,5,16,70,0,19,25,44,0,2,0,13,10,0,10,0,0
10844,Geo 2,0,2017,6,30,322,0,30,149,179,0,2,86,2,114,0,29,0,0
10845,Geo 2,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,Unknown,1,2017,8,8,16,0,0,16,16,0,0,0,0,0,0,8,0,0
10847,Geo 1,0,2017,7,51,310,0,11,51,62,0,0,0,0,264,0,46,0,0
10848,Geo 2,1,2017,8,8,1,0,0,1,1,0,0,0,0,0,0,8,0,0
10849,Geo 2,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,Geo 2,0,2017,5,50,337,0,300,37,337,0,0,0,0,0,0,49,0,0
10851,Geo 2,0,2017,7,,5,0,5,0,5,0,0,0,0,0,0,0,0,0
10852,Geo 3,0,2017,7,134,872,0,0,627,627,0,0,245,0,0,0,103,0,0
10853,Geo 3,0,2017,8,51,1145,0,120,1024,1144,0,12,0,1,0,1,40,6,0
10854,Geo 3,1,2017,6,1,14,0,10,4,14,0,0,0,0,0,0,1,0,0
10855,Geo 1,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,Geo 1,0,2017,5,50,51,14,33,1,48,0,0,3,0,0,0,3,22,0
10857,Geo 1,0,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,Geo 1,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,Geo 1,0,2017,8,45,204,0,104,100,204,0,0,0,0,0,0,39,0,0
10860,Unknown,1,2017,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,Geo 1,0,2017,9,43,186,0,167,0,167,0,0,0,0,0,0,20,0,0
10862,Geo 2,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,Geo 1,0,2017,7,,56,0,56,0,56,0,0,0,0,0,0,0,0,0
10864,Geo 1,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,Geo 1,1,2017,9,,55,0,55,0,55,0,0,0,0,0,0,0,0,0
10866,Geo 2,0,2017,1,7,,0,0,0,0,0,0,0,0,0,0,1,0,0
10867,Geo 1,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10868,Geo 2,0,2017,9,16,,0,0,0,0,0,0,0,0,0,0,16,0,0
10869,Geo 2,0,2017,9,2,5,0,5,0,5,0,0,0,0,0,0,2,0,0
10870,Geo 2,0,2017,7,30,14,0,12,1,13,0,0,0,0,0,1,8,9,0
10871,Geo 2,0,2017,6,34,113,0,54,58,112,0,0,0,0,0,0,19,0,0
10872,Unknown,1,2017,5,,10,0,10,0,10,0,0,0,0,0,0,0,0,0
10873,Geo 3,0,2017,7,29,183,0,13,165,178,0,0,6,0,0,0,28,0,0
10874,Geo 2,0,2017,8,50,161,0,0,124,124,0,86,0,0,0,0,44,0,0
10875,Geo 2,0,2017,5,17,365,0,112,48,160,0,0,5,0,231,0,17,0,0
10876,Geo 1,0,2017,9,84,220,1,164,55,220,0,19,0,0,0,0,5,0,0
10877,Geo 3,0,2017,6,36,251,0,241,10,251,0,0,0,0,0,0,22,0,0
10878,Geo 3,1,2017,6,177,91,32,45,3,85,1,0,7,0,0,0,6,86,0
10879,Geo 1,0,2017,6,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10880,Geo 1,0,2017,6,11,167,0,17,9,26,0,0,158,0,0,0,10,0,0
10881,Geo 1,0,2017,6,,16,0,16,0,16,0,0,0,0,0,0,0,0,0
10882,Geo 1,0,2017,9,3,120,0,120,0,120,0,0,0,0,0,0,0,0,0
10883,Geo 1,0,2017,6,41,39,8,28,0,36,0,0,4,0,0,0,0,12,0
10884,Geo 1,0,2017,9,364,183,22,144,17,183,0,0,0,0,0,0,29,166,0
10885,Geo 1,0,2017,6,560,320,35,15,17,310,10,0,15,0,0,0,5,476,0
10886,Geo 2,1,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,Geo 1,1,2017,6,14,5,0,0,5,5,0,0,0,0,0,0,10,0,0
10888,Geo 1,1,2017,7,5,10,0,7,2,9,0,0,0,1,0,0,2,0,0
10889,Geo 2,0,2017,6,24,281,2,252,23,277,1,0,3,0,0,1,4,8,0
10890,Geo 2,1,2017,6,44,165,0,68,97,165,0,0,0,0,0,0,31,0,0
10891,Geo 2,0,2017,7,72,62,16,25,15,56,1,27,3,0,0,8,26,17,0
10892,Geo 2,0,2017,9,16,13,0,0,13,13,0,0,0,0,0,0,16,0,0
10893,Geo 2,0,2017,8,7,4,0,0,4,4,0,0,0,0,0,0,7,0,0
10894,Geo 2,0,2017,5,74,103,1,27,68,96,0,0,9,2,0,0,56,7,0
10895,Geo 2,0,2017,6,24,9,0,7,2,9,0,0,0,0,0,0,21,0,0
10896,Geo 3,0,2017,6,31,1011,0,995,16,1011,0,0,0,0,0,0,13,0,0
10897,Geo 1,0,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10898,Geo 1,0,2017,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,Geo 1,1,2017,3,12,,0,0,0,0,0,0,0,0,0,0,8,0,0
10900,Geo 1,0,2017,9,3,6,0,6,0,6,0,0,0,0,0,0,0,0,0
10901,Geo 1,0,2017,6,1,65,0,65,0,65,0,0,0,0,0,0,0,0,0
10902,Geo 1,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,Geo 1,1,2017,7,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0
10904,Geo 1,0,2017,6,3,12,0,0,12,12,0,0,0,0,0,0,2,0,0
10905,Geo 1,1,2017,6,2,135,0,58,14,72,0,0,68,0,0,0,2,0,0
10906,Geo 1,0,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,Geo 3,0,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,Geo 1,0,2017,5,18,27,0,9,18,27,0,0,0,0,0,0,18,0,0
10909,Geo 2,0,2017,6,13,2,0,1,1,2,0,0,0,0,0,0,13,0,0
10910,Geo 2,0,2017,6,460,269,52,153,60,265,1,0,5,0,0,0,55,210,0
10911,Geo 2,0,2017,6,46,66,0,5,59,64,0,3,0,0,0,0,46,0,0
10912,Geo 1,0,2017,9,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10913,Geo 1,0,2017,6,118,122,0,51,38,89,0,0,0,33,0,0,117,0,0
10914,Geo 2,0,2017,5,19,1,0,0,1,1,0,0,0,0,0,0,16,0,0
10915,Geo 1,0,2017,6,458,307,10,148,116,274,0,114,0,10,0,4,335,32,0
10916,Geo 2,0,2017,6,6,57,0,43,14,57,0,0,0,0,0,0,6,0,0
10917,Geo 2,0,2017,5,86,223,0,69,123,192,0,0,50,0,0,0,59,0,0
10918,Geo 2,0,2017,6,66,63,3,2,39,59,0,0,3,1,0,2,15,19,0
10919,Geo 2,0,2017,6,67,321,0,0,109,109,0,0,91,1,147,0,42,0,0
10920,Geo 2,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,Geo 2,0,2017,6,19,31,0,24,7,31,0,0,0,0,0,0,18,0,0
10922,Geo 1,0,2017,7,32,130,0,123,6,129,0,73,0,1,0,0,32,0,0
10922,Geo 1,0,2017,8,28,147,0,143,3,146,0,2,0,1,0,0,28,0,0
10922,Geo 1,0,2017,9,23,136,0,134,1,135,0,0,0,1,0,0,23,0,0
10925,Geo 3,0,2017,7,5,,0,0,0,0,0,0,0,0,0,0,5,0,0
10926,Geo 3,0,2017,6,13,39,0,6,33,39,0,0,0,0,0,0,13,0,0
10927,Geo 1,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,Geo 1,0,2017,9,74,41,14,23,2,39,2,0,0,0,0,3,3,46,0
10929,Geo 1,0,2017,7,4,,0,0,0,0,0,0,0,0,0,0,2,0,0
10930,Geo 1,1,2017,5,2,51,0,33,2,35,0,0,0,0,0,0,1,0,0
10930,Geo 1,1,2017,8,,48,0,23,0,23,0,0,0,0,0,0,0,0,0
10932,Geo 1,0,2017,5,,79,0,79,0,79,0,0,0,0,0,0,0,0,0
10933,Geo 1,1,2017,6,,9,0,9,0,9,0,0,0,0,0,0,0,0,0
10934,Geo 1,0,2017,5,53,23,0,19,4,23,0,0,0,0,0,0,36,1,0
10935,Geo 1,0,2017,8,4,436,0,434,2,436,0,0,0,0,0,0,1,0,0
10936,Geo 3,1,2017,7,3,4,0,0,4,4,0,0,0,0,0,0,3,0,0
10937,Geo 1,0,2017,5,21,31,0,0,31,31,0,0,0,0,0,0,19,0,0
10938,Geo 2,1,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,Geo 1,1,2017,7,126,257,0,46,209,257,0,0,0,0,0,0,118,1,0
10940,Geo 2,1,2017,3,,24,0,24,0,24,0,0,0,0,0,0,0,0,0
10941,Geo 3,0,2017,6,11,155,0,142,13,155,0,0,0,0,0,0,5,0,0
10942,Geo 2,0,2017,6,13,84,0,43,41,84,0,0,0,0,0,0,7,0,0
10943,Geo 3,1,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10944,Geo 1,0,2017,6,4,78,0,77,1,78,0,0,0,0,0,0,3,0,0
10945,Geo 3,0,2017,4,65,703,0,0,696,696,0,171,7,0,0,0,65,0,0
10945,Geo 3,0,2017,5,66,548,0,0,546,546,0,142,2,0,0,0,66,0,0
10945,Geo 3,0,2017,7,26,2,0,1,1,2,0,0,0,0,0,0,26,0,0
10948,Geo 3,0,2017,6,138,1645,4,1427,209,1644,0,2,1,0,0,0,77,20,0
10949,Geo 1,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10950,Geo 3,0,2017,9,31,519,0,435,84,519,0,0,0,0,0,0,19,6,0
10951,Geo 1,0,2017,5,9,3,0,0,3,3,0,0,0,0,0,0,9,0,0
10952,Geo 1,0,2017,6,5,79,0,18,0,18,0,0,0,62,0,0,5,0,0
10953,Geo 2,0,2017,7,23,4,1,1,2,4,0,0,0,0,0,1,6,7,0
10954,Geo 1,0,2017,6,1,27,0,24,3,27,0,0,0,0,0,0,0,0,0
10955,Geo 1,0,2017,6,14,11,0,11,0,11,0,0,0,0,0,0,1,2,0
10956,Geo 1,1,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10957,Geo 1,0,2017,7,11,10,0,2,7,9,0,0,0,0,1,0,10,0,0
10958,Geo 2,0,2017,8,14,39,0,19,20,39,0,0,0,0,0,0,6,0,0
10959,Geo 1,0,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10960,Geo 2,0,2017,8,23,88,5,82,0,87,0,0,1,0,0,1,2,7,0
10961,Geo 1,0,2017,7,44,84,0,8,75,83,0,0,1,0,0,0,40,0,0
10962,Geo 2,0,2017,5,36,182,0,12,22,34,0,0,0,151,0,0,34,0,0
10962,Geo 2,0,2017,9,19,,0,0,0,0,0,0,0,0,0,0,19,0,0
10964,Geo 2,0,2017,5,27,245,2,27,62,92,0,0,0,161,19,1,9,4,0
10964,Geo 2,0,2017,9,50,212,4,3,35,44,0,0,0,172,0,1,7,17,0
10966,Geo 2,1,2017,5,55,138,21,11,83,115,0,1,30,0,0,0,38,7,0
10967,Geo 2,0,2017,5,31,33,0,8,25,33,0,0,0,0,0,0,31,0,0
10968,Geo 2,0,2017,7,5,30,0,30,0,30,0,0,0,0,0,0,2,0,0
10969,Geo 2,0,2017,6,4,21,0,20,1,21,0,0,0,0,0,0,4,0,0
10970,Geo 2,1,2017,6,4,41,0,41,0,41,0,0,0,0,0,0,1,0,0
10971,Geo 2,0,2017,5,47,81,18,0,48,70,26,0,0,0,0,1,12,19,0
10972,Geo 2,0,2017,6,24,16,1,7,8,16,0,0,0,0,0,1,15,4,0
10973,Geo 2,1,2017,5,21,1,0,0,1,1,0,0,0,0,0,0,19,0,0
10974,Unknown,1,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10975,Geo 2,1,2017,5,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
10976,Geo 2,0,2017,5,52,8,0,0,8,8,0,0,0,0,0,0,52,0,0
10977,Geo 2,1,2017,5,40,351,0,210,142,352,0,38,0,0,0,0,34,0,0
10978,Geo 2,1,2017,6,5,14,0,5,9,14,0,0,0,0,0,0,3,0,0
10979,Geo 3,0,2017,6,27,14,0,0,14,14,0,11,0,0,0,0,27,0,0
10980,Geo 1,1,2017,1,10,5,0,3,2,5,0,0,0,0,0,0,0,0,0
10981,Geo 1,1,2017,6,1,2,0,0,2,2,0,0,0,0,0,0,1,0,0
10982,Geo 1,1,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10983,Geo 2,0,2017,6,5,29,0,29,0,29,0,0,0,0,0,0,5,0,0
10984,Geo 1,0,2017,6,18,30,0,25,4,29,0,6,0,1,0,0,18,0,0
10985,Unknown,1,2017,7,5,,0,0,0,0,0,0,0,0,0,0,5,0,0
10986,Geo 3,0,2017,8,31,45,0,10,35,45,0,0,0,0,0,0,31,0,0
10987,Geo 2,0,2017,7,64,27,0,1,26,27,0,0,0,0,0,0,51,0,0
10988,Geo 2,1,2017,9,5,59,0,59,0,59,0,0,0,0,0,0,3,0,0
10989,Geo 2,0,2017,6,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10990,Geo 1,0,2017,6,13,407,0,35,372,407,0,0,0,0,0,0,11,0,0
10991,Geo 1,1,2017,3,19,1944,0,0,15,15,0,80,0,2223,0,0,11,0,0
10992,Geo 1,0,2017,6,20,23,4,2,1,8,17,3,2,0,0,0,5,5,0
10993,Geo 2,0,2017,8,258,358,0,14,325,339,0,0,0,19,0,0,174,0,0
10994,Geo 1,1,2017,7,10,238,0,239,0,239,0,0,0,0,0,0,9,0,0
10995,Geo 2,0,2017,9,67,46,6,24,15,45,0,0,0,0,1,1,7,9,0
10996,Geo 2,1,2017,9,7,8,0,7,1,8,0,0,0,0,0,0,7,0,0
10997,Geo 2,0,2017,7,297,646,0,147,499,646,0,0,0,0,0,0,289,0,0
10998,Unknown,1,2017,7,5,43,0,42,1,43,0,0,0,0,0,0,5,0,0
10999,Geo 1,0,2017,6,8,1,0,1,0,1,0,0,0,0,0,0,7,0,0
10999,Geo 1,0,2017,8,4,1,0,1,0,1,0,0,0,0,0,0,3,0,0
11001,Geo 1,0,2017,1,45,503,5,406,92,503,0,0,0,0,0,2,3,6,0
11001,Geo 1,0,2017,3,40,362,7,236,119,362,0,0,0,0,0,4,9,8,0
11001,Geo 1,0,2017,5,113,564,20,399,146,565,0,0,0,0,0,9,19,25,0
11001,Geo 1,0,2017,7,135,1223,20,1102,102,1224,0,0,0,0,0,7,22,31,0
11001,Geo 1,0,2017,9,94,1344,3,1291,50,1344,0,0,0,0,0,2,11,11,0
11006,Unknown,1,2017,6,23,12,2,0,10,12,0,0,0,0,0,0,11,4,0
11007,Geo 1,0,2017,7,,10,0,10,0,10,0,0,0,0,0,0,0,0,0
11008,Geo 1,0,2017,9,,2,0,2,0,2,0,0,0,0,0,0,0,0,0
11009,Geo 1,0,2017,7,,65,0,65,0,65,0,0,0,0,0,0,0,0,0
11010,Geo 1,0,2017,8,25,17,0,0,17,17,0,0,0,0,0,0,24,0,0
11011,Geo 1,0,2017,7,22,103,0,71,32,103,0,6,0,0,0,0,5,6,0
11012,Geo 1,0,2017,7,1,41,0,41,0,41,0,0,0,0,0,0,1,0,0
11013,Geo 2,1,2017,7,6,,0,0,0,0,0,0,0,0,0,0,5,0,0
11014,Geo 2,0,2017,6,,342,0,342,0,342,0,0,0,0,0,0,0,0,0
11015,Geo 2,1,2017,6,3,4,0,4,0,4,0,0,0,0,0,0,3,0,0
11016,Geo 2,0,2017,8,108,340,3,8,322,333,5,9,3,0,0,0,54,25,0
11017,Geo 2,0,2017,7,10,18,0,18,0,18,0,0,0,0,0,0,10,0,0
11018,Geo 2,0,2017,7,320,128,18,15,86,119,10,10,1,0,0,2,64,128,0
11019,Geo 2,0,2017,6,16,144,0,131,13,144,0,0,0,0,0,0,10,0,0
11020,Geo 2,0,2017,6,36,89,5,54,28,87,0,0,2,0,0,0,15,5,0
11021,Geo 3,0,2017,7,1020,976,85,158,319,611,7,0,414,0,82,4,152,475,0
11022,Unknown,1,2017,6,9,12,0,10,2,12,0,0,0,0,0,0,7,0,0
11023,Geo 1,0,2017,7,5,2,0,0,2,2,0,0,0,0,0,0,5,0,0
11024,Geo 1,1,2017,6,14,19,0,2,17,19,0,0,0,0,0,0,14,0,0
11025,Geo 1,1,2017,9,,2,0,2,0,2,0,0,0,0,0,0,0,0,0
11026,Geo 2,0,2017,4,50,134,0,2,131,133,0,0,1,0,0,0,50,0,0
11027,Geo 2,1,2017,7,10,13,0,2,11,13,0,251,0,0,0,0,10,0,0
11028,Geo 2,1,2017,6,3,,0,0,0,0,0,0,0,0,0,0,3,0,0
11029,Geo 2,0,2017,7,2,112,0,112,0,112,0,0,0,0,0,0,0,0,0
11030,Unknown,1,2017,6,64,62,0,48,14,62,0,62,0,0,0,0,38,0,0
11031,Geo 1,0,2017,7,2,55,0,36,19,55,0,0,0,0,0,0,0,0,0
11032,Geo 2,0,2017,9,5,44,0,43,1,44,0,0,0,0,0,0,1,0,0
11033,Geo 2,1,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11034,Geo 2,0,2017,7,118,491,23,340,124,487,0,0,6,0,0,0,31,40,0
11035,Geo 2,0,2017,7,105,28,0,7,21,28,0,0,0,0,0,0,105,0,0
11036,Geo 2,1,2017,6,1,13,0,13,0,13,0,0,0,0,0,0,1,0,0
11037,Unknown,1,2017,7,,14,0,14,0,14,0,0,0,0,0,0,0,0,0
11038,Unknown,1,2017,6,2,18,0,18,0,18,0,0,0,0,0,0,1,0,0
11039,Geo 3,0,2017,6,26,126,0,1,84,85,0,191,43,0,0,0,26,0,0
11040,Unknown,1,2017,6,19,65,0,0,65,65,0,2,0,0,0,0,18,0,0
11041,Geo 2,1,2017,7,2,4,0,4,0,4,0,0,0,0,0,0,1,0,0
11042,Geo 3,0,2017,6,63,25,20,5,0,25,0,0,0,0,0,6,7,17,0
11043,Unknown,1,2017,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11044,Geo 3,0,2017,6,,78,0,78,0,78,0,0,0,0,0,0,0,0,0
11044,Geo 3,0,2017,8,1,88,0,84,3,87,0,0,0,0,0,0,1,0,0
11046,Geo 1,0,2017,2,9,10,0,6,4,10,0,0,0,0,0,0,7,0,0
11047,Geo 3,0,2017,5,4,4,0,3,1,4,0,0,0,0,0,0,1,0,0
11047,Geo 3,0,2017,6,4,4,0,2,2,4,0,0,0,0,0,0,0,0,0
11049,Geo 1,0,2017,6,101,226,0,1,111,112,0,0,118,6,0,0,101,0,0
11050,Geo 1,0,2017,7,,76,0,76,0,76,0,0,0,0,0,0,0,0,0
11051,Geo 1,0,2017,6,261,105,26,6,21,85,0,0,4,17,0,5,98,62,0
11052,Geo 3,0,2017,3,279,163,46,85,3,159,0,0,6,0,0,17,5,115,0
11052,Geo 3,0,2017,9,434,522,51,338,54,505,0,0,19,0,0,10,52,170,0
11054,Geo 1,0,2017,5,,354,0,354,0,354,0,0,0,0,0,0,0,0,0
11055,Geo 2,0,2017,9,15,204,0,144,15,159,0,5,0,0,0,0,12,0,0
11056,Geo 1,0,2017,9,,10,0,10,0,10,0,0,0,0,0,0,0,0,0
11057,Geo 2,1,2017,6,3,2,0,2,0,2,0,0,0,0,0,0,2,0,0
11058,Geo 2,0,2017,6,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
11059,Geo 1,0,2017,8,11,23,0,5,18,23,0,0,0,0,0,0,5,0,0
11060,Geo 2,0,2017,8,5,16,0,9,7,16,0,0,0,0,0,0,4,0,0
11061,Geo 2,0,2017,9,29,5,0,1,4,5,0,0,0,0,0,0,26,0,0
11062,Geo 2,0,2017,9,2,20,0,20,0,20,0,0,0,0,0,0,2,0,0
11063,Geo 2,0,2017,8,7,6,1,0,1,2,0,0,1,0,0,0,2,2,0
11064,Geo 2,1,2017,6,,32,0,32,0,32,0,0,0,0,0,0,0,0,0
11065,Geo 2,0,2017,8,9,104,0,87,17,104,0,0,0,0,0,0,2,0,0
11066,Geo 2,1,2017,1,3,62,0,62,0,62,0,0,0,0,0,0,0,0,0
11067,Geo 3,0,2017,6,7,210,0,210,0,210,0,0,0,0,0,0,4,0,0
11068,Geo 1,0,2017,8,20,80,0,45,35,80,0,0,0,0,0,0,19,0,0
11069,Geo 1,0,2017,1,435,237,14,32,0,238,0,0,1,0,0,0,0,308,0
11069,Geo 1,0,2017,4,313,119,3,1,0,121,0,0,0,0,0,1,0,204,0
11069,Geo 1,0,2017,7,562,219,14,8,1,221,0,0,2,0,0,0,8,318,0
11072,Geo 1,0,2017,9,1,9,0,9,0,9,0,0,0,0,0,0,0,0,0
11073,Unknown,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11074,Geo 1,1,2017,9,81,32,6,0,0,29,0,0,3,0,0,3,0,24,0
11075,Geo 2,0,2017,8,28,22,0,0,19,19,0,0,0,3,0,0,28,0,0
11076,Geo 2,0,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,Geo 2,0,2017,7,43,67,3,31,29,64,0,3,3,0,0,0,12,5,0
11078,Geo 2,0,2017,8,4,8,0,8,0,8,0,0,0,0,0,0,4,0,0
11079,Geo 1,0,2017,8,20,283,0,125,49,174,0,0,0,110,0,0,19,0,0
11080,Geo 2,0,2017,7,4,49,0,47,2,49,0,0,0,0,0,0,2,0,0
11081,Unknown,1,2017,6,5,35,0,34,1,35,0,0,0,0,0,0,5,0,0
11082,Geo 2,1,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11083,Geo 2,0,2017,8,7,26,0,12,1,13,0,0,0,23,0,0,5,0,0
11084,Geo 2,0,2017,7,5,,0,0,0,0,0,0,0,0,0,0,5,0,0
11085,Geo 2,0,2017,7,5,11,0,6,5,11,0,0,0,0,0,0,4,0,0
11086,Geo 2,1,2017,8,71,418,0,10,408,418,0,0,0,0,0,0,64,0,0
11087,Geo 2,1,2017,8,,10,0,10,0,10,0,0,0,0,0,0,0,0,0
11088,Geo 1,1,2017,6,60,356,0,0,146,146,0,0,0,0,154,1,56,2,0
11089,Geo 2,1,2017,7,9,3,0,0,3,3,0,0,0,0,0,0,9,0,0
11090,Geo 3,1,2017,8,7,53,0,52,1,53,0,0,0,0,0,0,5,0,0
11091,Geo 1,0,2017,6,56,278,0,92,186,278,0,0,0,0,0,0,32,0,0
11092,Geo 1,0,2017,7,1113,1328,649,620,8,1329,0,0,10,0,0,4,2,639,0
11093,Geo 1,1,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,Geo 3,0,2017,6,14,53,0,24,29,53,0,0,0,0,0,0,7,1,0
11095,Geo 3,1,2017,3,,38,0,38,0,38,0,0,0,0,0,0,0,0,0
11096,Geo 1,0,2017,6,303,283,0,19,263,282,0,0,1,0,0,0,297,0,0
11096,Geo 1,0,2017,8,291,286,0,16,270,286,0,0,0,0,0,0,287,0,0
11098,Geo 1,0,2017,7,1,60,0,60,0,60,0,0,0,0,0,0,0,0,0
11099,Geo 2,1,2017,6,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
11100,Geo 2,0,2017,7,57,142,1,48,93,142,0,11,0,0,0,1,18,25,0
11101,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,Geo 1,1,2017,8,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11103,Geo 2,0,2017,6,14,18,0,3,15,18,0,0,0,0,0,0,14,0,0
11104,Geo 2,0,2017,3,6,120,0,120,0,120,0,0,0,0,0,0,4,0,0
11105,Geo 1,1,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,Geo 2,0,2017,7,15,216,4,206,5,215,0,0,1,0,0,0,11,1,0
11107,Geo 2,1,2017,6,1,2,0,2,0,2,0,0,0,0,0,0,1,0,0
11108,Geo 2,0,2017,6,4,145,0,137,6,143,0,0,0,0,0,0,2,0,0
11109,Geo 2,0,2017,6,19,12,0,4,5,9,0,0,3,0,0,0,19,0,0
11110,Geo 2,0,2017,6,11,9,0,7,2,9,0,0,0,0,0,0,11,0,0
11111,Geo 3,0,2017,6,15,432,0,61,31,92,0,69,356,63,0,0,15,0,0
11112,Geo 2,0,2017,6,10,,0,0,0,0,0,0,0,0,0,0,20,0,0
11113,Geo 1,0,2017,7,25,40,0,6,34,40,0,0,0,0,0,0,12,0,0
11114,Geo 1,0,2017,6,33,193,0,22,170,192,0,0,0,1,0,0,32,0,0
11115,Geo 1,0,2017,8,158,609,0,16,283,299,0,0,288,0,29,0,142,0,0
11116,Geo 1,0,2017,8,32,232,0,11,130,141,0,0,91,0,0,1,25,1,0
11117,Unknown,1,2017,9,2,14,0,12,2,14,0,0,0,0,0,0,2,0,0
11118,Unknown,1,2017,8,8,,0,0,0,0,0,0,0,0,0,0,8,0,0
11119,Unknown,1,2017,7,10,1,0,0,1,1,0,0,0,0,0,0,6,0,0
11120,Geo 1,0,2017,7,,168,0,159,0,159,0,0,0,0,0,0,0,0,0
11121,Geo 2,0,2017,9,450,2528,170,186,514,870,577,116,473,0,968,1,136,169,0
11122,Geo 2,0,2017,6,18,15,0,12,3,15,0,0,0,0,0,1,10,2,0
11123,Geo 1,0,2017,6,3,46,0,0,46,46,0,0,0,0,0,0,3,0,0
11124,Geo 2,1,2017,6,3,4,0,4,0,4,0,0,0,0,0,0,2,0,0
